unit_id,unit_type,agency,dispatch_group,beat,station_id,pair_unit_id,default_attributes,default_m_skill,typical_als_equipment,attribute_source
A617C,A,FIRE,F1,617,617,,,0,,Unknown / not modeled
A619,A,FIRE,F1,619,619,,,0,,Unknown / not modeled
A619B,A,FIRE,F1,619,619,,,0,,Unknown / not modeled
A621,A,FIRE,F1,621,621,,,0,,Unknown / not modeled
A621B,A,FIRE,F1,621,621,,,0,,Unknown / not modeled
A622,A,FIRE,F1,622,622,,,0,,Unknown / not modeled
A622B,A,FIRE,F1,622,622,,,0,,Unknown / not modeled
A623,A,FIRE,F1,623,623,,,0,,Unknown / not modeled
A623B,A,FIRE,F1,623,623,,,0,,Unknown / not modeled
A625,A,FIRE,F1,625,625,,,0,,Unknown / not modeled
A625B,A,FIRE,F1,625,625,,,0,,Unknown / not modeled
A625C,A,FIRE,F1,625,625,,,0,,Unknown / not modeled
A626,A,FIRE,F1,626,626,,,0,,Unknown / not modeled
A626B,A,FIRE,F1,626,626,,,0,,Unknown / not modeled
A627,A,FIRE,F1,627,627,,,0,,Unknown / not modeled
A627B,A,FIRE,F1,627,627,,,0,,Unknown / not modeled
A635,A,FIRE,F1,635,635,,,0,,Unknown / not modeled
A635B,A,FIRE,F1,635,635,,,0,,Unknown / not modeled
A635C,A,FIRE,F1,635,635,,,0,,Unknown / not modeled
A680,A,FIRE,F1,600,600,,,0,,Unknown / not modeled
A681,A,FIRE,F1,600,600,,,0,,Unknown / not modeled
A682,A,FIRE,F1,600,600,,,0,,Unknown / not modeled
A690,A,FIRE,F1,600,600,,,0,,Unknown / not modeled
A699,A,FIRE,F1,600,600,,,0,,Unknown / not modeled
A701,A,FIRE,F1,701,701,,,0,,Unknown / not modeled
A701B,A,FIRE,F1,701,701,,,0,,Unknown / not modeled
A701C,A,FIRE,F1,701,701,,,0,,Unknown / not modeled
A702,A,FIRE,F1,702,702,,,0,,Unknown / not modeled
A702B,A,FIRE,F1,702,702,,,0,,Unknown / not modeled
A703,A,FIRE,F1,703,703,,,0,,Unknown / not modeled
A703B,A,FIRE,F1,703,703,,,0,,Unknown / not modeled
A703C,A,FIRE,F1,703,703,,,0,,Unknown / not modeled
A703D,A,FIRE,F1,703,703,,,0,,Unknown / not modeled
A703E,A,FIRE,F1,703,703,,,0,,Unknown / not modeled
A704,A,FIRE,F1,704,704,,,0,,Unknown / not modeled
A705,A,FIRE,F1,705,705,,,0,,Unknown / not modeled
A705B,A,FIRE,F1,705,705,,,0,,Unknown / not modeled
A706,A,FIRE,F1,706,706,,,0,,Unknown / not modeled
A707,A,FIRE,F1,707,707,,,0,,Unknown / not modeled
A708,A,FIRE,F1,708,708,,,0,,Unknown / not modeled
A708B,A,FIRE,F1,708,708,,,0,,Unknown / not modeled
A708C,A,FIRE,F1,708,708,,,0,,Unknown / not modeled
A708D,A,FIRE,F1,708,708,,,0,,Unknown / not modeled
A709,A,FIRE,F1,709,709,,,0,,Unknown / not modeled
A710,A,FIRE,F1,710,710,,,0,,Unknown / not modeled
A711,A,FIRE,F1,711,711,,,0,,Unknown / not modeled
A711B,A,FIRE,F1,711,711,,,0,,Unknown / not modeled
A712,A,FIRE,F1,712,712,,,0,,Unknown / not modeled
A712B,A,FIRE,F1,712,712,,,0,,Unknown / not modeled
A713,A,FIRE,F1,713,713,,,0,,Unknown / not modeled
A714,A,FIRE,F1,714,714,,,0,,Unknown / not modeled
A715,A,FIRE,F1,715,715,,,0,,Unknown / not modeled
A715B,A,FIRE,F1,715,715,,,0,,Unknown / not modeled
A716,A,FIRE,F1,716,716,,,0,,Unknown / not modeled
A717,A,FIRE,F1,717,717,,,0,,Unknown / not modeled
A719,A,FIRE,F1,719,719,,,0,,Unknown / not modeled
A721,A,FIRE,F1,721,721,,,0,,Unknown / not modeled
A722,A,FIRE,F1,722,722,,,0,,Unknown / not modeled
A723,A,FIRE,F1,723,723,,,0,,Unknown / not modeled
A723B,A,FIRE,F1,723,723,,,0,,Unknown / not modeled
A724,A,FIRE,F1,724,724,,,0,,Unknown / not modeled
A725,A,FIRE,F1,725,725,,,0,,Unknown / not modeled
A725B,A,FIRE,F1,725,725,,,0,,Unknown / not modeled
A725C,A,FIRE,F1,725,725,,,0,,Unknown / not modeled
A726,A,FIRE,F1,726,726,,,0,,Unknown / not modeled
A728,A,FIRE,F1,728,728,,,0,,Unknown / not modeled
A729,A,FIRE,F1,729,729,,,0,,Unknown / not modeled
A729B,A,FIRE,F1,729,729,,,0,,Unknown / not modeled
A730,A,FIRE,F1,730,730,,,0,,Unknown / not modeled
A731,A,FIRE,F1,731,731,,,0,,Unknown / not modeled
A732,A,FIRE,F1,732,732,,,0,,Unknown / not modeled
A733,A,FIRE,F1,733,733,,,0,,Unknown / not modeled
A734,A,FIRE,F1,734,734,,,0,,Unknown / not modeled
A735,A,FIRE,F1,735,735,,,0,,Unknown / not modeled
A740,A,FIRE,F1,740,740,,,0,,Unknown / not modeled
A741,A,FIRE,F1,741,741,,,0,,Unknown / not modeled
A741B,A,FIRE,F1,741,741,,,0,,Unknown / not modeled
A741C,A,FIRE,F1,741,741,,,0,,Unknown / not modeled
A741D,A,FIRE,F1,741,741,,,0,,Unknown / not modeled
A741E,A,FIRE,F1,741,741,,,0,,Unknown / not modeled
A741F,A,FIRE,F1,741,741,,,0,,Unknown / not modeled
A742,A,FIRE,F1,742,742,,,0,,Unknown / not modeled
A742B,A,FIRE,F1,742,742,,,0,,Unknown / not modeled
A742C,A,FIRE,F1,742,742,,,0,,Unknown / not modeled
A742D,A,FIRE,F1,742,742,,,0,,Unknown / not modeled
A742E,A,FIRE,F1,742,742,,,0,,Unknown / not modeled
A742F,A,FIRE,F1,742,742,,,0,,Unknown / not modeled
A750,A,FIRE,F1,750,750,,,0,,Unknown / not modeled
A751,A,FIRE,F1,751,751,,,0,,Unknown / not modeled
A753,A,FIRE,F1,753,753,,,0,,Unknown / not modeled
A754,A,FIRE,F1,754,754,,,0,,Unknown / not modeled
A771,ANR,FIRE,F1,700,700,,,0,,Unknown / not modeled
A772,ANR,FIRE,F1,700,700,,,0,,Unknown / not modeled
A773,ANR,FIRE,F1,700,700,,,0,,Unknown / not modeled
A774,ANR,FIRE,F1,700,700,,,0,,Unknown / not modeled
A775,ANR,FIRE,F1,700,700,,,0,,Unknown / not modeled
A801,A,FIRE,F1,801,801,,,0,,Unknown / not modeled
A801B,A,FIRE,F1,801,801,,,0,,Unknown / not modeled
A802,A,FIRE,F1,802,802,,,0,,Unknown / not modeled
A805,A,FIRE,F1,805,805,,,0,,Unknown / not modeled
A805B,A,FIRE,F1,805,805,,,0,,Unknown / not modeled
A806,A,FIRE,F1,806,806,,,0,,Unknown / not modeled
A806B,A,FIRE,F1,806,806,,,0,,Unknown / not modeled
A807,A,FIRE,F1,807,807,,,0,,Unknown / not modeled
A807B,A,FIRE,F1,807,807,,,0,,Unknown / not modeled
A808,A,FIRE,F1,808,808,,,0,,Unknown / not modeled
A808B,A,FIRE,F1,808,808,,,0,,Unknown / not modeled
A809,A,FIRE,F1,809,809,,,0,,Unknown / not modeled
A809B,A,FIRE,F1,809,809,,,0,,Unknown / not modeled
A810,A,FIRE,F1,810,810,,,0,,Unknown / not modeled
A810B,A,FIRE,F1,810,810,,,0,,Unknown / not modeled
A810C,A,FIRE,F1,810,810,,,0,,Unknown / not modeled
A811,A,FIRE,F1,811,811,,,0,,Unknown / not modeled
A811B,A,FIRE,F1,811,811,,,0,,Unknown / not modeled
A811C,A,FIRE,F1,811,811,,,0,,Unknown / not modeled
A812,A,FIRE,F1,812,812,,,0,,Unknown / not modeled
A812B,A,FIRE,F1,812,812,,,0,,Unknown / not modeled
A812C,A,FIRE,F1,812,812,,,0,,Unknown / not modeled
A813,A,FIRE,F1,813,813,,,0,,Unknown / not modeled
A813B,A,FIRE,F1,813,813,,,0,,Unknown / not modeled
A814,A,FIRE,F1,814,814,,,0,,Unknown / not modeled
A814B,A,FIRE,F1,814,814,,,0,,Unknown / not modeled
A816,A,FIRE,F1,816,816,,,0,,Unknown / not modeled
A816B,A,FIRE,F1,816,816,,,0,,Unknown / not modeled
A817,A,FIRE,F1,817,817,,,0,,Unknown / not modeled
A817B,A,FIRE,F1,817,817,,,0,,Unknown / not modeled
A818,A,FIRE,F1,818,818,,,0,,Unknown / not modeled
A818B,A,FIRE,F1,818,818,,,0,,Unknown / not modeled
A819,A,FIRE,F1,819,819,,,0,,Unknown / not modeled
A819B,A,FIRE,F1,819,819,,,0,,Unknown / not modeled
A820,A,FIRE,F1,820,820,,,0,,Unknown / not modeled
A820B,A,FIRE,F1,820,820,,,0,,Unknown / not modeled
A821,A,FIRE,F1,821,821,,,0,,Unknown / not modeled
A821B,A,FIRE,F1,821,821,,,0,,Unknown / not modeled
A823,A,FIRE,F1,823,823,,,0,,Unknown / not modeled
A823B,A,FIRE,F1,823,823,,,0,,Unknown / not modeled
A824,A,FIRE,F1,824,824,,,0,,Unknown / not modeled
A824B,A,FIRE,F1,824,824,,,0,,Unknown / not modeled
A825,A,FIRE,F1,825,825,,,0,,Unknown / not modeled
A825B,A,FIRE,F1,825,825,,,0,,Unknown / not modeled
A826,A,FIRE,F1,826,826,,,0,,Unknown / not modeled
A826B,A,FIRE,F1,826,826,,,0,,Unknown / not modeled
A827,A,FIRE,F1,827,827,,,0,,Unknown / not modeled
A827B,A,FIRE,F1,827,827,,,0,,Unknown / not modeled
A828,A,FIRE,F1,828,828,,,0,,Unknown / not modeled
A828B,A,FIRE,F1,828,828,,,0,,Unknown / not modeled
A829,A,FIRE,F1,829,829,,,0,,Unknown / not modeled
A829B,A,FIRE,F1,829,829,,,0,,Unknown / not modeled
A829C,A,FIRE,F1,829,829,,,0,,Unknown / not modeled
A830,A,FIRE,F1,830,830,,,0,,Unknown / not modeled
A830B,A,FIRE,F1,830,830,,,0,,Unknown / not modeled
A831,A,FIRE,F1,831,831,,,0,,Unknown / not modeled
A831B,A,FIRE,F1,831,831,,,0,,Unknown / not modeled
A832,A,FIRE,F1,832,832,,,0,,Unknown / not modeled
A832B,A,FIRE,F1,832,832,,,0,,Unknown / not modeled
A833,A,FIRE,F1,833,833,,,0,,Unknown / not modeled
A833B,A,FIRE,F1,833,833,,,0,,Unknown / not modeled
A834,A,FIRE,F1,834,834,,,0,,Unknown / not modeled
A834B,A,FIRE,F1,834,834,,,0,,Unknown / not modeled
A835,A,FIRE,F1,835,835,,,0,,Unknown / not modeled
A835B,A,FIRE,F1,835,835,,,0,,Unknown / not modeled
A836,A,FIRE,F1,836,836,,,0,,Unknown / not modeled
A836B,A,FIRE,F1,836,836,,,0,,Unknown / not modeled
A837,A,FIRE,F1,837,837,,,0,,Unknown / not modeled
A837B,A,FIRE,F1,837,837,,,0,,Unknown / not modeled
A838,A,FIRE,F1,838,838,,,0,,Unknown / not modeled
A838B,A,FIRE,F1,838,838,,,0,,Unknown / not modeled
A839,A,FIRE,F1,839,839,,,0,,Unknown / not modeled
A839B,A,FIRE,F1,839,839,,,0,,Unknown / not modeled
A840,A,FIRE,F1,840,840,,,0,,Unknown / not modeled
A840B,A,FIRE,F1,840,840,,,0,,Unknown / not modeled
A841,A,FIRE,F1,841,841,,,0,,Unknown / not modeled
A841B,A,FIRE,F1,841,841,,,0,,Unknown / not modeled
A842,A,FIRE,F1,842,842,,,0,,Unknown / not modeled
A842B,A,FIRE,F1,842,842,,,0,,Unknown / not modeled
A843,A,FIRE,F1,843,843,,,0,,Unknown / not modeled
A843B,A,FIRE,F1,843,843,,,0,,Unknown / not modeled
A844,A,FIRE,F1,844,844,,,0,,Unknown / not modeled
A844B,A,FIRE,F1,844,844,,,0,,Unknown / not modeled
A845,A,FIRE,F1,845,845,,,0,,Unknown / not modeled
A845B,A,FIRE,F1,845,845,,,0,,Unknown / not modeled
A846,A,FIRE,F1,846,846,,,0,,Unknown / not modeled
A846B,A,FIRE,F1,846,846,,,0,,Unknown / not modeled
A847,A,FIRE,F1,847,847,,,0,,Unknown / not modeled
A847B,A,FIRE,F1,847,847,,,0,,Unknown / not modeled
A848,A,FIRE,F1,848,848,,,0,,Unknown / not modeled
A848B,A,FIRE,F1,848,848,,,0,,Unknown / not modeled
A848C,A,FIRE,F1,848,848,,,0,,Unknown / not modeled
A849,A,FIRE,F1,849,849,,,0,,Unknown / not modeled
A849B,A,FIRE,F1,849,849,,,0,,Unknown / not modeled
A849C,A,FIRE,F1,849,849,,,0,,Unknown / not modeled
A855,A,FIRE,F1,855,855,,,0,,Unknown / not modeled
A855B,A,FIRE,F1,855,855,,,0,,Unknown / not modeled
A858,A,FIRE,F1,855,855,,,0,,Unknown / not modeled
A899,A,FIRE,F1,800,800,,,0,,Unknown / not modeled
A899B,A,FIRE,F1,800,800,,,0,,Unknown / not modeled
A899C,A,FIRE,F1,800,800,,,0,,Unknown / not modeled
A901,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A901B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A902,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A902B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A903,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A903B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A903C,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A906,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A906B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A907,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A907B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A908,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A912,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A914,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A914B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A915,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A915B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A916,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A917,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A919,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A919B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A919C,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A919D,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A920,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A922,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A923,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A923B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A924,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A924B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A924C,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A925,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A929,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A930,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A930B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A930C,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A931,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A931B,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A933,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
A940,A,FIRE,F1,900,900,,,0,,Unknown / not modeled
AA603,A,FIRE,F1,603,603,,,0,,Unknown / not modeled
AA603B,A,FIRE,F1,603,603,,,0,,Unknown / not modeled
AA604,A,FIRE,F1,604,604,,,0,,Unknown / not modeled
AA604B,A,FIRE,F1,604,604,,,0,,Unknown / not modeled
AA606,A,FIRE,F1,606,606,,,0,,Unknown / not modeled
AA606B,A,FIRE,F1,606,606,,,0,,Unknown / not modeled
AA606C,A,FIRE,F1,606,606,,,0,,Unknown / not modeled
AA607,A,FIRE,F1,607,607,,,0,,Unknown / not modeled
AA607B,A,FIRE,F1,607,607,,,0,,Unknown / not modeled
AA608,A,FIRE,F1,608,608,,,0,,Unknown / not modeled
AA608B,A,FIRE,F1,608,608,,,0,,Unknown / not modeled
AA609,A,FIRE,F1,609,609,,,0,,Unknown / not modeled
AA609B,A,FIRE,F1,609,609,,,0,,Unknown / not modeled
AA609C,A,FIRE,F1,609,609,,,0,,Unknown / not modeled
AA610,A,FIRE,F1,610,610,,,0,,Unknown / not modeled
AA610B,A,FIRE,F1,610,610,,,0,,Unknown / not modeled
AA612,A,FIRE,F1,612,612,,,0,,Unknown / not modeled
AA612B,A,FIRE,F1,612,612,,,0,,Unknown / not modeled
AA613,A,FIRE,F1,613,613,,,0,,Unknown / not modeled
AA613B,A,FIRE,F1,613,613,,,0,,Unknown / not modeled
AA613C,A,FIRE,F1,613,613,,,0,,Unknown / not modeled
AA613D,A,FIRE,F1,613,613,,,0,,Unknown / not modeled
AA613E,A,FIRE,F1,613,613,,,0,,Unknown / not modeled
AA613F,A,FIRE,F1,613,613,,,0,,Unknown / not modeled
AA613G,A,FIRE,F1,613,613,,,0,,Unknown / not modeled
AA614,A,FIRE,F1,614,614,,,0,,Unknown / not modeled
AA614B,A,FIRE,F1,614,614,,,0,,Unknown / not modeled
AA614C,A,FIRE,F1,614,614,,,0,,Unknown / not modeled
AA615,A,FIRE,F1,615,615,,,0,,Unknown / not modeled
AA615B,A,FIRE,F1,615,615,,,0,,Unknown / not modeled
AA615C,A,FIRE,F1,615,615,,,0,,Unknown / not modeled
AA617,A,FIRE,F1,617,617,,,0,,Unknown / not modeled
AA617B,A,FIRE,F1,617,617,,,0,,Unknown / not modeled
AA617C,A,FIRE,F1,617,617,,,0,,Unknown / not modeled
AA619,A,FIRE,F1,619,619,,,0,,Unknown / not modeled
AA619B,A,FIRE,F1,619,619,,,0,,Unknown / not modeled
AA622,A,FIRE,F1,622,622,,,0,,Unknown / not modeled
AA622B,A,FIRE,F1,622,622,,,0,,Unknown / not modeled
AA623,A,FIRE,F1,623,623,,,0,,Unknown / not modeled
AA623B,A,FIRE,F1,623,623,,,0,,Unknown / not modeled
AA625,A,FIRE,F1,625,625,,,0,,Unknown / not modeled
AA625B,A,FIRE,F1,625,625,,,0,,Unknown / not modeled
AA625C,A,FIRE,F1,625,625,,,0,,Unknown / not modeled
AA626,A,FIRE,F1,626,626,,,0,,Unknown / not modeled
AA626B,A,FIRE,F1,626,626,,,0,,Unknown / not modeled
AA627,A,FIRE,F1,627,627,,,0,,Unknown / not modeled
AA627B,A,FIRE,F1,627,627,,,0,,Unknown / not modeled
AA635,A,FIRE,F1,635,635,,,0,,Unknown / not modeled
AA635B,A,FIRE,F1,635,635,,,0,,Unknown / not modeled
AA635C,A,FIRE,F1,635,635,,,0,,Unknown / not modeled
AA680,A,FIRE,F1,600,600,,,0,,Unknown / not modeled
AA681,A,FIRE,F1,600,600,,,0,,Unknown / not modeled
AA682,A,FIRE,F1,600,600,,,0,,Unknown / not modeled
AB100,AB,FIRE,F1,106,106,,,0,,Unknown / not modeled
AB427,AB,FIRE,F1,427,427,,,0,,Unknown / not modeled
AB623,AB,FIRE,F1,627,627,,,0,,Unknown / not modeled
AB627,AB,FIRE,F1,627,627,,,0,,Unknown / not modeled
AB722,AB,FIRE,F1,722,722,,,0,,Unknown / not modeled
AB726,AB,FIRE,F1,726,726,,,0,,Unknown / not modeled
AB830,AB,FIRE,F1,830,830,,,0,,Unknown / not modeled
AB855,AB,FIRE,F1,855,855,,,0,,Unknown / not modeled
ABT1008,BTOJ,FIRE,F1,1008,1008,,,0,,Unknown / not modeled
ABT301,BTOJ,FIRE,F1,301,301,,,0,,Unknown / not modeled
ABT379,BTOJ,FIRE,F1,301,301,,,0,,Unknown / not modeled
ABT382,BTOJ,FIRE,F1,301,301,,,0,,Unknown / not modeled
ABT465,BTOJ,FIRE,F1,465,465,,,0,,Unknown / not modeled
AC100,AC,FIRE,F1,101,100,,,0,,Unknown / not modeled
AC161,AC,FIRE,F1,161,161,,,0,,Unknown / not modeled
AC401,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
AC402,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
AC403,ADM,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
AC443,ADM,FIRE,F1,443,443,,,0,,Unknown / not modeled
AC463,ACOJ,FIRE,F1,463,463,,,0,,Unknown / not modeled
AC464,ACOJ,FIRE,F1,464,464,,,0,,Unknown / not modeled
AC501,ACOJ,FIRE,F1,501,501,,,0,,Unknown / not modeled
AC502,ACOJ,FIRE,F1,502,502,,,0,,Unknown / not modeled
AC503,ACOJ,FIRE,F1,503,503,,,0,,Unknown / not modeled
AC505,ACOJ,FIRE,F1,505,505,,,0,,Unknown / not modeled
AC507,ACOJ,FIRE,F1,507,507,,,0,,Unknown / not modeled
AC508,ACOJ,FIRE,F1,508,508,,,0,,Unknown / not modeled
AC508B,ACOJ,FIRE,F1,508,508,,,0,,Unknown / not modeled
AC510,ACOJ,FIRE,F1,510,510,,,0,,Unknown / not modeled
AC511,ACOJ,FIRE,F1,511,511,,,0,,Unknown / not modeled
AC512,ACOJ,FIRE,F1,512,512,,,0,,Unknown / not modeled
AC512B,ACOJ,FIRE,F1,512,512,,,0,,Unknown / not modeled
AC513,ACOJ,FIRE,F1,513,513,,,0,,Unknown / not modeled
AC514,ACOJ,FIRE,F1,514,514,,,0,,Unknown / not modeled
AC514B,ACOJ,FIRE,F1,514,514,,,0,,Unknown / not modeled
AC516,ACOJ,FIRE,F1,516,516,,,0,,Unknown / not modeled
AC517,ACOJ,FIRE,F1,517,517,,,0,,Unknown / not modeled
AC518,ACOJ,FIRE,F1,518,518,,,0,,Unknown / not modeled
AC520,ACOJ,FIRE,F1,520,520,,,0,,Unknown / not modeled
AC525,ACOJ,FIRE,F1,525,525,,,0,,Unknown / not modeled
AC581,ACOJ,FIRE,F1,501,501,,,0,,Unknown / not modeled
AC589,ACOJ,FIRE,F1,509,509,,,0,,Unknown / not modeled
AC600,ACOJ,FIRE,F1,600,600,,,0,,Unknown / not modeled
AC600B,ACOJ,FIRE,F1,600,600,,,0,,Unknown / not modeled
AC601,ACOJ,FIRE,F1,601,601,,,0,,Unknown / not modeled
AC602,ACOJ,FIRE,F1,602,602,,,0,,Unknown / not modeled
AC604,ACOJ,FIRE,F1,604,604,,,0,,Unknown / not modeled
AC605,ACOJ,FIRE,F1,605,605,,,0,,Unknown / not modeled
AC606,ACOJ,FIRE,F1,606,606,,,0,,Unknown / not modeled
AC607,ACOJ,FIRE,F1,607,607,,,0,,Unknown / not modeled
AC608,ACOJ,FIRE,F1,608,608,,,0,,Unknown / not modeled
AC609,ACOJ,FIRE,F1,609,609,,,0,,Unknown / not modeled
AC610,ACOJ,FIRE,F1,610,610,,,0,,Unknown / not modeled
AC611,ACOJ,FIRE,F1,611,611,,,0,,Unknown / not modeled
AC612,ACOJ,FIRE,F1,612,612,,,0,,Unknown / not modeled
AC613,ACOJ,FIRE,F1,613,613,,,0,,Unknown / not modeled
AC614,ACOJ,FIRE,F1,614,614,,,0,,Unknown / not modeled
AC615,ACOJ,FIRE,F1,615,615,,,0,,Unknown / not modeled
AC615B,ACOJ,FIRE,F1,615,615,,,0,,Unknown / not modeled
AC617,ACOJ,FIRE,F1,617,617,,,0,,Unknown / not modeled
AC618,ACOJ,FIRE,F1,618,618,,,0,,Unknown / not modeled
AC621,ACOJ,FIRE,F1,621,621,,,0,,Unknown / not modeled
AC624,ACOJ,FIRE,F1,624,624,,,0,,Unknown / not modeled
ACE604,ADM,FIRE,F1,604,604,,,0,,Unknown / not modeled
ACE606,ADM,FIRE,F1,606,606,,,0,,Unknown / not modeled
ACE606B,ADM,FIRE,F1,606,606,,,0,,Unknown / not modeled
ACE608,ADM,FIRE,F1,608,608,,,0,,Unknown / not modeled
ACE609,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
ACE609B,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
ACE612,ADM,FIRE,F1,612,612,,,0,,Unknown / not modeled
ACE613,ADM,FIRE,F1,613,613,,,0,,Unknown / not modeled
ACE613B,ADM,FIRE,F1,613,613,,,0,,Unknown / not modeled
ACE614,ADM,FIRE,F1,614,614,,,0,,Unknown / not modeled
ACE614B,ADM,FIRE,F1,614,614,,,0,,Unknown / not modeled
ACE615,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
ACE615B,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
ACE617,ADM,FIRE,F1,617,617,,,0,,Unknown / not modeled
ACE622,ADM,FIRE,F1,622,622,,,0,,Unknown / not modeled
ACE623,ADM,FIRE,F1,623,623,,,0,,Unknown / not modeled
ACE625,ADM,FIRE,F1,625,625,,,0,,Unknown / not modeled
ACE625B,ADM,FIRE,F1,625,625,,,0,,Unknown / not modeled
ACE635,ADM,FIRE,F1,635,635,,,0,,Unknown / not modeled
ACE635B,ADM,FIRE,F1,635,635,,,0,,Unknown / not modeled
ACFX,AC,FIRE,F1,403,403,,,0,,Unknown / not modeled
AD100,ADM,FIRE,F1,100,100,,,0,,Unknown / not modeled
AD500,ADM,FIRE,F1,500,500,,,0,,Unknown / not modeled
ADC900,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
ADMIN319,ADM,FIRE,F1,301,301,,,0,,Unknown / not modeled
AE601,E,FIRE,F1,601,601,,,0,,Unknown / not modeled
AE601B,E,FIRE,F1,601,601,,,0,,Unknown / not modeled
AE602,E,FIRE,F1,602,602,,,0,,Unknown / not modeled
AE603,E,FIRE,F1,603,603,,,0,,Unknown / not modeled
AE604,E,FIRE,F1,604,604,,,0,,Unknown / not modeled
AE605,E,FIRE,F1,605,605,,,0,,Unknown / not modeled
AE605B,E,FIRE,F1,605,605,,,0,,Unknown / not modeled
AE606,E,FIRE,F1,606,606,,,0,,Unknown / not modeled
AE606B,E,FIRE,F1,606,606,,,0,,Unknown / not modeled
AE606C,E,FIRE,F1,606,606,,,0,,Unknown / not modeled
AE607,E,FIRE,F1,607,607,,,0,,Unknown / not modeled
AE608,E,FIRE,F1,608,608,,,0,,Unknown / not modeled
AE609,E,FIRE,F1,609,609,,,0,,Unknown / not modeled
AE609B,E,FIRE,F1,609,609,,,0,,Unknown / not modeled
AE609C,E,FIRE,F1,609,609,,,0,,Unknown / not modeled
AE610,E,FIRE,F1,610,610,,,0,,Unknown / not modeled
AE611,E,FIRE,F1,611,611,,,0,,Unknown / not modeled
AE611B,E,FIRE,F1,611,611,,,0,,Unknown / not modeled
AE612,E,FIRE,F1,612,612,,,0,,Unknown / not modeled
AE612B,E,FIRE,F1,612,612,,,0,,Unknown / not modeled
AE618,E,FIRE,F1,618,618,,,0,,Unknown / not modeled
AE618B,E,FIRE,F1,618,618,,,0,,Unknown / not modeled
AE619,E,FIRE,F1,619,619,,,0,,Unknown / not modeled
AE620,E,FIRE,F1,620,620,,,0,,Unknown / not modeled
AE620B,E,FIRE,F1,620,620,,,0,,Unknown / not modeled
AE622,E,FIRE,F1,622,622,,,0,,Unknown / not modeled
AE622B,E,FIRE,F1,622,622,,,0,,Unknown / not modeled
AE623,E,FIRE,F1,623,623,,,0,,Unknown / not modeled
AE624,E,FIRE,F1,624,624,,,0,,Unknown / not modeled
AE624B,E,FIRE,F1,624,624,,,0,,Unknown / not modeled
AE626,E,FIRE,F1,626,626,,,0,,Unknown / not modeled
AE627,E,FIRE,F1,627,627,,,0,,Unknown / not modeled
AE680,E,FIRE,F1,600,600,,,0,,Unknown / not modeled
AE681,E,FIRE,F1,600,600,,,0,,Unknown / not modeled
AE682,E,FIRE,F1,600,600,,,0,,Unknown / not modeled
AFC100,AC,FIRE,F1,101,100,,,0,,Unknown / not modeled
AFCA,AC,FIRE,F1,HQF,HQF,,,0,,Unknown / not modeled
